MID,Language,Name
m.011hm1,sv,Antonia Fraser
m.011hm1,tr,Antonia Fraser
m.011hm1,el,Αντόνια Φρέιζερ
m.011hm1,iw,אנטוניה פרייזר
m.011hm1,ja,アントニア・フレーザー
m.011hmd,nl,Frank Pakenham
m.011hmd,pl,Frank Pakenham
m.011hmd,de,"Frank Pakenham, 7. Earl of Longford"
m.011hmd,en,"Frank Pakenham, 7th Earl of Longford"
m.011hmd,it,"Frank Pakenham, VII conte di Longford"
m.011hmr,nl,Elizabeth Longford
m.011hmr,de,"Elizabeth Pakenham, Countess of Longford"
m.011hmr,en,"Elizabeth Pakenham, Countess of Longford"
m.011hww,ca,Alfred Brendel
m.011hww,cs,Alfred Brendel
m.011hww,da,Alfred Brendel
m.011hww,de,Alfred Brendel
m.011hww,en,Alfred Brendel
m.011hww,es,Alfred Brendel
m.011hww,fi,Alfred Brendel
m.011hww,fr,Alfred Brendel
m.011hww,hu,Alfred Brendel
m.011hww,it,Alfred Brendel
m.011hww,nl,Alfred Brendel
m.011hww,no,Alfred Brendel
m.011hww,pt,Alfred Brendel
m.011hww,ro,Alfred Brendel
m.011hww,sv,Alfred Brendel
m.011hww,ru,Альфред Брендель
m.011hww,iw,אלפרד ברנדל
m.011hww,fa,آلفرد برندل
m.011hww,ja,アルフレート・ブレンデル
m.011hww,zh,阿尔弗雷德·布伦德尔
m.011hww,zh-Hant,阿爾弗雷德·布倫德爾
m.011hz9,en,A. J. P. Taylor
m.011hz9,es,A. J. P. Taylor
m.011hz9,fr,A. J. P. Taylor
m.011hz9,it,A. J. P. Taylor
m.011hz9,no,A. J. P. Taylor
m.011hz9,pl,A. J. P. Taylor
m.011hz9,pt,A. J. P. Taylor
m.011hz9,da,A.J.P. Taylor
m.011hz9,nl,A.J.P. Taylor
m.011hz9,sv,A.J.P. Taylor
m.011hz9,tr,A.J.P. Taylor
m.011hz9,de,Alan J. P. Taylor
m.011hz9,id,Alan John Percival Taylor
m.011hz9,sl,Alan John Percival Taylor
m.011hz9,lv,Alans Džons Persivals Teilors
m.011hz9,zh,A·J·P·泰勒
m.011hz9,zh-Hant,A·J·P·泰勒
m.011hz9,ja,A・J・P・テイラー
m.011hz9,ru,Алан Джон Персиваль Тейлор
m.011hz9,bg,Алън Тейлър
m.011hz9,ar,ألان جون بيرسيفال تايلور
m.011hz9,fa,ای. جی. پی. تیلور
m.011jfg,de,Maria Goeppert-Mayer
m.011jfg,en,Maria Goeppert-Mayer
m.011jfg,es,Maria Goeppert-Mayer
m.011jfg,et,Maria Goeppert-Mayer
m.011jfg,fi,Maria Goeppert-Mayer
m.011jfg,fr,Maria Goeppert-Mayer
m.011jfg,id,Maria Goeppert-Mayer
m.011jfg,it,Maria Goeppert-Mayer
m.011jfg,nl,Maria Goeppert-Mayer
m.011jfg,no,Maria Goeppert-Mayer
m.011jfg,pt,Maria Goeppert-Mayer
m.011jfg,ro,Maria Goeppert-Mayer
m.011jfg,sl,Maria Goeppert-Mayer
m.011jfg,sv,Maria Goeppert-Mayer
m.011jfg,tr,Maria Goeppert-Mayer
m.011jfg,vi,Maria Goeppert-Mayer
m.011jfg,sk,Maria Goeppertová-Mayerová
m.011jfg,ca,Maria Göppert-Mayer
m.011jfg,cs,Maria Göppert-Mayer
m.011jfg,pl,Maria Göppert-Mayer
m.011jfg,lv,Marija Geperta-Maiera
m.011jfg,el,Μαρία Γκέπερτ-Μάγιερ
m.011jfg,bg,Мария Гьоперт-Майер
m.011jfg,ru,Мария Гёпперт-Майер
m.011jfg,sr,Марија Геперт-Мајер
m.011jfg,uk,Марія Гепперт-Маєр
m.011jfg,iw,מריה גופרט-מאייר
m.011jfg,ar,ماريا غوبرت-ماير
m.011jfg,fa,ماریا ژئوپرت مایر
m.011jfg,hi,मारिया गोपर्ट-मेयर
m.011jfg,ja,マリア・ゲッパート＝メイヤー
m.011jfg,zh,玛丽亚·格佩特-梅耶
m.011jfg,zh-Hant,瑪麗亞·格佩特-梅耶
m.011jfg,ko,마리아 괴퍼트메이어
m.011jl5,de,Geoff Emerick
m.011jl5,en,Geoff Emerick
m.011jl5,es,Geoff Emerick
m.011jl5,fi,Geoff Emerick
m.011jl5,fr,Geoff Emerick
m.011jl5,hu,Geoff Emerick
m.011jl5,id,Geoff Emerick
m.011jl5,it,Geoff Emerick
m.011jl5,nl,Geoff Emerick
m.011jl5,pt,Geoff Emerick
m.011jl5,sv,Geoff Emerick
m.011jl5,vi,Geoff Emerick
m.011jl5,ru,Джефф Эмерик
m.011jl5,iw,ג'ף אמריק
m.011jl5,ja,ジェフ・エメリック
m.011jl5,ko,제프 에머릭
m.011jlx,de,Lien Chan
m.011jlx,en,Lien Chan
m.011jlx,es,Lien Chan
m.011jlx,fr,Lien Chan
m.011jlx,id,Lien Chan
m.011jlx,no,Lien Chan
m.011jlx,pl,Lien Chan
m.011jlx,sv,Lien Chan
m.011jlx,zh,连战
m.011jlx,ja,連戦
m.011jlx,zh-Hant,連戰
m.011jlx,ko,롄잔
m.011jy4,en,Randolph Turpin
m.011jy4,de,Randy Turpin
m.011jy4,fi,Randy Turpin
m.011jy4,fr,Randy Turpin
m.011jy4,it,Randy Turpin
m.011jy4,sv,Randy Turpin
m.011jy4,ja,ランディ・ターピン
m.011k4g,da,Carl Stalling
m.011k4g,de,Carl Stalling
m.011k4g,en,Carl Stalling
m.011k4g,es,Carl Stalling
m.011k4g,hu,Carl Stalling
m.011k4g,pl,Carl Stalling
m.011k4g,fr,Carl W. Stalling
m.011k4g,it,Carl W. Stalling
m.011k4g,pt,Carl W. Stalling
m.011k4g,ar,كارل ستالينغ
m.011k4g,ja,カール・スターリング
m.011kd9,da,Alfred Delp
m.011kd9,de,Alfred Delp
m.011kd9,en,Alfred Delp
m.011kd9,es,Alfred Delp
m.011kd9,fi,Alfred Delp
m.011kd9,fr,Alfred Delp
m.011kd9,it,Alfred Delp
m.011kd9,no,Alfred Delp
m.011kd9,ro,Alfred Delp
m.011kd9,sk,Alfred Delp
m.011kd9,sv,Alfred Delp
m.011kd9,ru,Альфред Дельп
m.011kd9,iw,אלפרד דלפ
m.011kd9,ja,アルフレート・デルプ
m.011l17,es,Claire Chennault
m.011l17,it,Claire Chennault
m.011l17,pl,Claire Chennault
m.011l17,de,Claire Lee Chennault
m.011l17,en,Claire Lee Chennault
m.011l17,fr,Claire Lee Chennault
m.011l17,uk,Клер Лі Шеннолт
m.011l17,ru,"Шеннолт, Клэр Ли"
m.011l17,iw,קלייר שנו
m.011l17,ar,كلير لي شينو
m.011l17,ja,クレア・リー・シェンノート
m.011l17,zh,陈纳德
m.011l17,zh-Hant,陳納德
m.011l17,ko,클레어 첸노트
m.011l41,en,Gregory Goodwin Pincus
m.011l41,es,Gregory Goodwin Pincus
m.011l41,it,Gregory Goodwin Pincus
m.011l41,pl,Gregory Goodwin Pincus
m.011l41,pt,Gregory Goodwin Pincus
m.011l41,vi,Gregory Goodwin Pincus
m.011l41,ca,Gregory Pincus
m.011l41,da,Gregory Pincus
m.011l41,de,Gregory Pincus
m.011l41,fi,Gregory Pincus
m.011l41,fr,Gregory Pincus
m.011l41,hu,Gregory Pincus
m.011l41,id,Gregory Pincus
m.011l41,lt,Gregory Pincus
m.011l41,sl,Gregory Pincus
m.011l41,tr,Gregory Pincus
m.011l41,ru,Грегори Гудвин Пинкус
m.011l41,ar,جريجوري بنكوس
m.011l41,zh,格雷戈里·平卡斯
m.011l41,zh-Hant,格雷戈里·平卡斯
m.011ld9,ca,Sviatoslav Richter
m.011ld9,en,Sviatoslav Richter
m.011ld9,es,Sviatoslav Richter
m.011ld9,fil,Sviatoslav Richter
m.011ld9,fr,Sviatoslav Richter
m.011ld9,pt,Sviatoslav Richter
m.011ld9,ro,Sviatoslav Richter
m.011ld9,vi,Sviatoslav Teofilovich Richter
m.011ld9,sk,Sviatoslav Teofilovič Richter
m.011ld9,cs,Svjatoslav Richter
m.011ld9,da,Svjatoslav Richter
m.011ld9,et,Svjatoslav Richter
m.011ld9,fi,Svjatoslav Richter
m.011ld9,hr,Svjatoslav Richter
m.011ld9,nl,Svjatoslav Richter
m.011ld9,no,Svjatoslav Richter
m.011ld9,sv,Svjatoslav Richter
m.011ld9,it,Svjatoslav Teofilovič Richter
m.011ld9,tr,Svyatoslav Teofiloviç Rihter
m.011ld9,pl,Swiatosław Richter
m.011ld9,de,Swjatoslaw Teofilowitsch Richter
m.011ld9,hu,Szvjatoszlav Teofilovics Richter
m.011ld9,el,Σβιατοσλάβ Ρίχτερ
m.011ld9,uk,Ріхтер Святослав Теофілович
m.011ld9,bg,Святослав Рихтер
m.011ld9,ru,Святослав Теофилович Рихтер
m.011ld9,sr,Свјатослав Рихтер
m.011ld9,iw,סביאטוסלב ריכטר
m.011ld9,fa,سویه‌تسلاف ریختر
m.011ld9,ja,スヴャトスラフ・リヒテル
m.011ld9,zh-Hant,斯維亞托斯拉夫·里赫特
m.011ld9,zh,斯维亚托斯拉夫·里赫特
m.011ld9,ko,스뱌토슬라프 리흐테르
m.011lf5,de,Richard Helms
m.011lf5,en,Richard Helms
m.011lf5,fr,Richard Helms
m.011lf5,hr,Richard Helms
m.011lf5,it,Richard Helms
m.011lf5,pl,Richard Helms
m.011lf5,pt,Richard Helms
m.011lf5,tr,Richard Helms
m.011lf5,ru,Ричард Хелмс
m.011lf5,iw,ריצ'רד הלמס
m.011lhy,de,Edgar Bergen
m.011lhy,en,Edgar Bergen
m.011lhy,es,Edgar Bergen
m.011lhy,fi,Edgar Bergen
m.011lhy,fr,Edgar Bergen
m.011lhy,hu,Edgar Bergen
m.011lhy,it,Edgar Bergen
m.011lhy,pl,Edgar Bergen
m.011lhy,sv,Edgar Bergen
m.011lhy,ru,Эдгар Берген
m.011lhy,fa,ادگار برگن
m.011lvx,ca,Laurie Anderson
m.011lvx,cs,Laurie Anderson
m.011lvx,de,Laurie Anderson
m.011lvx,en,Laurie Anderson
m.011lvx,es,Laurie Anderson
m.011lvx,fi,Laurie Anderson
m.011lvx,fr,Laurie Anderson
m.011lvx,hu,Laurie Anderson
m.011lvx,it,Laurie Anderson
m.011lvx,nl,Laurie Anderson
m.011lvx,pl,Laurie Anderson
m.011lvx,pt,Laurie Anderson
m.011lvx,sv,Laurie Anderson
m.011lvx,sk,Laurie Andersonová
m.011lvx,el,Λόρι Άντερσον
m.011lvx,ru,Лори Андерсон
m.011lvx,iw,לורי אנדרסון
m.011lvx,fa,لوری اندرسون
m.011m1y,de,Ian Hislop
m.011m1y,en,Ian Hislop
m.011m1y,fi,Ian Hislop
m.011m1y,fr,Ian Hislop
m.011m1y,nl,Ian Hislop
m.011m1y,pl,Ian Hislop
m.011m33,ca,Oriana Fallaci
m.011m33,cs,Oriana Fallaci
m.011m33,da,Oriana Fallaci
m.011m33,de,Oriana Fallaci
m.011m33,en,Oriana Fallaci
m.011m33,es,Oriana Fallaci
m.011m33,fi,Oriana Fallaci
m.011m33,fr,Oriana Fallaci
m.011m33,hr,Oriana Fallaci
m.011m33,hu,Oriana Fallaci
m.011m33,it,Oriana Fallaci
m.011m33,nl,Oriana Fallaci
m.011m33,no,Oriana Fallaci
m.011m33,pl,Oriana Fallaci
m.011m33,pt,Oriana Fallaci
m.011m33,ro,Oriana Fallaci
m.011m33,sv,Oriana Fallaci
m.011m33,tr,Oriana Fallaci
m.011m33,sk,Oriana Fallaciová
m.011m33,el,Οριάνα Φαλάτσι
m.011m33,ru,Ориана Фаллачи
m.011m33,uk,Оріана Фаллачі
m.011m33,iw,אוריאנה פלאצ'י
m.011m33,fa,اوریانا فالاچی
m.011m33,ja,オリアーナ・ファラーチ
m.011m33,zh,奥里亚娜·法拉奇
m.011m33,zh-Hant,奧里亞娜·法拉奇
m.011m33,ko,오리아나 팔라치
m.011n46q9,en,Begum Aga Khan III
m.011n46q9,es,Begum Om Habibeh Aga Khan
m.011n46q9,it,Begum Om Habibeh Aga Khan
m.011n46q9,de,Yvette Labrousse
m.011n46q9,fr,Yvette Labrousse
m.011p3,hu,Ang Szán Szu Csí
m.011p3,cs,Aun Schan Su Ťij
m.011p3,sk,Aun Schan Su Ťij
m.011p3,lv,Auna Sana Su Či
m.011p3,sl,Aung San Su Či
m.011p3,ca,Aung San Suu Kyi
m.011p3,da,Aung San Suu Kyi
m.011p3,de,Aung San Suu Kyi
m.011p3,en,Aung San Suu Kyi
m.011p3,es,Aung San Suu Kyi
m.011p3,es-419,Aung San Suu Kyi
m.011p3,et,Aung San Suu Kyi
m.011p3,fi,Aung San Suu Kyi
m.011p3,fil,Aung San Suu Kyi
m.011p3,fr,Aung San Suu Kyi
m.011p3,hr,Aung San Suu Kyi
m.011p3,id,Aung San Suu Kyi
m.011p3,it,Aung San Suu Kyi
m.011p3,lt,Aung San Suu Kyi
m.011p3,ms,Aung San Suu Kyi
m.011p3,nl,Aung San Suu Kyi
m.011p3,no,Aung San Suu Kyi
m.011p3,pl,Aung San Suu Kyi
m.011p3,pt,Aung San Suu Kyi
m.011p3,ro,Aung San Suu Kyi
m.011p3,sv,Aung San Suu Kyi
m.011p3,tr,Aung San Suu Kyi
m.011p3,vi,Aung San Suu Kyi
m.011p3,el,Αούνγκ Σαν Σου Κι
m.011p3,sr,Аун Сан Су Ћи
m.011p3,ru,Аун Сан Су Чжи
m.011p3,uk,Аун Сан Су Чжі
m.011p3,bg,Аун Сан Су Чи
m.011p3,iw,אונג סן סו צ'י
m.011p3,fa,آنگ سان سو چی
m.011p3,ar,أون سان سو تشي
m.011p3,hi,आंग सान सू की
m.011p3,th,ออง ซาน ซูจี
m.011p3,ja,アウンサンスーチー
m.011p3,zh,昂山素季
m.011p3,zh-Hant,翁山蘇姬
m.011p3,ko,아웅산수찌
m.011p_b,de,Peter Max
m.011p_b,en,Peter Max
m.011p_b,fr,Peter Max
m.011p_b,ru,Питер Макс
m.011p_b,ja,ピーター・マックス
m.011p_b,zh-Hant,彼得·馬克斯
m.011p_b,zh,彼得·马克斯
m.011qh,pt,Abraham J. Heschel
m.011qh,de,Abraham Joshua Heschel
m.011qh,en,Abraham Joshua Heschel
m.011qh,es,Abraham Joshua Heschel
m.011qh,fr,Abraham Joshua Heschel
m.011qh,id,Abraham Joshua Heschel
m.011qh,it,Abraham Joshua Heschel
m.011qh,nl,Abraham Joshua Heschel
m.011qh,pl,Abraham Joshua Heschel
m.011qh,iw,אברהם יהושע השל
m.011qh,ja,アブラハム・ヨシュア・ヘッシェル
m.011qh,ko,아브라함 J. 헤셸
m.011qm2,cs,Gordie Howe
m.011qm2,de,Gordie Howe
m.011qm2,en,Gordie Howe
m.011qm2,es,Gordie Howe
m.011qm2,fi,Gordie Howe
m.011qm2,fr,Gordie Howe
m.011qm2,hu,Gordie Howe
m.011qm2,it,Gordie Howe
m.011qm2,nl,Gordie Howe
m.011qm2,no,Gordie Howe
m.011qm2,pl,Gordie Howe
m.011qm2,pt,Gordie Howe
m.011qm2,sl,Gordie Howe
m.011qm2,sv,Gordie Howe
m.011qm2,lv,Gordijs Hovs
m.011qm2,ru,Горди Хоу
m.011qm2,uk,Горді Хоу
m.011qm2,iw,גורדי האו
m.011qm2,ar,جوردي هوي
m.011qm2,fa,گوردی هاو
m.011qm2,ja,ゴーディ・ハウ
m.011rprn6,en,Raef Bjayou
m.011s9r,lv,Džo Šusters
m.011s9r,ca,Joe Shuster
m.011s9r,de,Joe Shuster
m.011s9r,en,Joe Shuster
m.011s9r,es,Joe Shuster
m.011s9r,fi,Joe Shuster
m.011s9r,fr,Joe Shuster
m.011s9r,id,Joe Shuster
m.011s9r,it,Joe Shuster
m.011s9r,nl,Joe Shuster
m.011s9r,no,Joe Shuster
m.011s9r,pt,Joe Shuster
m.011s9r,sl,Joe Shuster
m.011s9r,sv,Joe Shuster
m.011s9r,sr,Џо Шустер
m.011s9r,ru,Джо Шустер
m.011s9r,iw,ג'ו שוסטר
m.011s9r,ar,جو شاستر
m.011s9r,fa,جو شوستر
m.011s9r,th,โจ ชูสเตอร์
m.011s_x,en,Robbie Ross
m.011s_x,de,Robert Baldwin Ross
m.011s_x,es,Robert Baldwin Ross
m.011s_x,pl,Robert Baldwin Ross
m.011s_x,fr,Robert Ross
m.011s_x,it,Robert Ross
m.011s_x,ru,Роберт Болдуин Росс
m.011sb5,da,Christina af Oranje-Nassau
m.011sb5,nl,Christina der Nederlanden
m.011sb5,fr,Christina des Pays-Bas
m.011sb5,de,Christina von Oranien-Nassau
m.011sb5,es,Cristina de los Países Bajos
m.011sb5,it,Cristina di Orange-Nassau
m.011sb5,pt,Cristina dos Países Baixos
m.011sb5,pl,Krystiana
m.011sb5,en,Princess Christina of the Netherlands
m.011sb5,sv,Prinsessan Christina av Nederländerna
m.011sb5,id,Putri Christina dari Belanda
m.011sb5,ru,Кристина Нидерландская
m.011t6,cs,Andrzej Sapkowski
m.011t6,da,Andrzej Sapkowski
m.011t6,de,Andrzej Sapkowski
m.011t6,en,Andrzej Sapkowski
m.011t6,es,Andrzej Sapkowski
m.011t6,fi,Andrzej Sapkowski
m.011t6,fr,Andrzej Sapkowski
m.011t6,it,Andrzej Sapkowski
m.011t6,lt,Andrzej Sapkowski
m.011t6,nl,Andrzej Sapkowski
m.011t6,pl,Andrzej Sapkowski
m.011t6,pt,Andrzej Sapkowski
m.011t6,ro,Andrzej Sapkowski
m.011t6,sk,Andrzej Sapkowski
m.011t6,sv,Andrzej Sapkowski
m.011t6,el,Αντρντζέι Σαπκόβσκι
m.011t6,bg,Анджей Сапковски
m.011t6,ru,Анджей Сапковский
m.011t6,uk,Анджей Сапковський
m.011t6,sr,Анджеј Сапковски
m.011t6,ar,أندريه سابكوسكي
m.011t6,zh-Hant,安傑·薩普科夫斯基
m.011t6,zh,安杰·萨普科夫斯基
m.011t6,ko,안제이 사프코프스키
m.011vw3,lv,Henriks Gureckis
m.011vw3,ca,Henryk Górecki
m.011vw3,cs,Henryk Górecki
m.011vw3,da,Henryk Górecki
m.011vw3,en,Henryk Górecki
m.011vw3,es,Henryk Górecki
m.011vw3,et,Henryk Górecki
m.011vw3,fi,Henryk Górecki
m.011vw3,fr,Henryk Górecki
m.011vw3,hu,Henryk Górecki
m.011vw3,it,Henryk Górecki
m.011vw3,ms,Henryk Górecki
m.011vw3,nl,Henryk Górecki
m.011vw3,no,Henryk Górecki
m.011vw3,pt,Henryk Górecki
m.011vw3,sv,Henryk Górecki
m.011vw3,de,Henryk Mikołaj Górecki
m.011vw3,pl,Henryk Mikołaj Górecki
m.011vw3,ro,Henryk Mikołaj Górecki
m.011vw3,sl,Henryk Mikołaj Górecki
m.011vw3,tr,Henryk Mikołaj Górecki
m.011vw3,uk,Генрик Миколай Гурецький
m.011vw3,ru,Хенрик Миколай Гурецкий
m.011vw3,iw,הנריק גורצקי
m.011vw3,fa,هنریک گورتسکی
m.011vw3,ja,ヘンリク・グレツキ
m.011vw3,zh,亨里克·戈雷茨基
m.011vw3,zh-Hant,亨里克·戈雷茨基
m.011vx3,ca,Pete Seeger
m.011vx3,cs,Pete Seeger
m.011vx3,da,Pete Seeger
m.011vx3,de,Pete Seeger
m.011vx3,en,Pete Seeger
m.011vx3,es,Pete Seeger
m.011vx3,et,Pete Seeger
m.011vx3,fi,Pete Seeger
m.011vx3,fil,Pete Seeger
m.011vx3,fr,Pete Seeger
m.011vx3,hu,Pete Seeger
m.011vx3,id,Pete Seeger
m.011vx3,it,Pete Seeger
m.011vx3,nl,Pete Seeger
m.011vx3,no,Pete Seeger
m.011vx3,pl,Pete Seeger
m.011vx3,pt,Pete Seeger
m.011vx3,ro,Pete Seeger
m.011vx3,sv,Pete Seeger
m.011vx3,tr,Pete Seeger
m.011vx3,vi,Pete Seeger
m.011vx3,lv,Pīts Sīgers
m.011vx3,el,Πιτ Σίγκερ
m.011vx3,ru,Пит Сигер
m.011vx3,uk,Піт Сіґер
m.011vx3,iw,פיט סיגר
m.011vx3,ar,بيت سيغر
m.011vx3,fa,پیت سیگر
m.011vx3,hi,पीट सीगर
m.011vx3,th,พีต ซีเกอร์
m.011vx3,ja,ピート・シーガー
m.011vx3,zh,皮特·西格
m.011vx3,zh-Hant,皮特·西格
m.011vx3,ko,피트 시거
m.011vz9,ca,Arthur Honegger
m.011vz9,cs,Arthur Honegger
m.011vz9,da,Arthur Honegger
m.011vz9,de,Arthur Honegger
m.011vz9,en,Arthur Honegger
m.011vz9,es,Arthur Honegger
m.011vz9,et,Arthur Honegger
m.011vz9,fi,Arthur Honegger
m.011vz9,fr,Arthur Honegger
m.011vz9,hu,Arthur Honegger
m.011vz9,it,Arthur Honegger
m.011vz9,lt,Arthur Honegger
m.011vz9,nl,Arthur Honegger
m.011vz9,no,Arthur Honegger
m.011vz9,pl,Arthur Honegger
m.011vz9,pt,Arthur Honegger
m.011vz9,sl,Arthur Honegger
m.011vz9,sv,Arthur Honegger
m.011vz9,tr,Arthur Honegger
m.011vz9,vi,Arthur Honegger
m.011vz9,lv,Artūrs Onegērs
m.011vz9,bg,Артур Онегер
m.011vz9,uk,Артур Онеґґер
m.011vz9,ru,"Онеггер, Артюр"
m.011vz9,iw,ארתור הונגר
m.011vz9,fa,آرتور هونگر
m.011vz9,ja,アルテュール・オネゲル
m.011vz9,zh-Hant,阿圖爾·奧乃格
m.011vz9,zh,阿尔蒂尔·奥涅格
m.011vz9,ko,아르튀르 오네게르
m.011w0l,fr,Constance III
m.011w0l,ca,Constanci III
m.011w0l,es,Constancio III
m.011w0l,da,Constantius III
m.011w0l,en,Constantius III
m.011w0l,et,Constantius III
m.011w0l,fi,Constantius III
m.011w0l,fil,Constantius III
m.011w0l,nl,Constantius III
m.011w0l,sv,Constantius III
m.011w0l,vi,Constantius III
m.011w0l,cs,Constantius III.
m.011w0l,de,Constantius III.
m.011w0l,ro,Constantius al III-lea
m.011w0l,pt,Constâncio III
m.011w0l,it,Costanzo III
m.011w0l,tr,III. Konstantius
m.011w0l,hr,Konstancije III.
m.011w0l,lt,Konstancijus III
m.011w0l,pl,Konstancjusz III
m.011w0l,id,Konstantius III
m.011w0l,el,Κωνστάντιος Γ΄
m.011w0l,bg,Констанций III
m.011w0l,ru,Констанций III
m.011w0l,sr,Констанције III
m.011w0l,uk,Констанцій III
m.011w0l,iw,קונסטנטיוס השלישי
m.011w0l,ar,قسطنطينيوس الثالث
m.011w0l,fa,کنستانتیوس سوم
m.011w0l,th,จักรพรรดิคอนสแตนติอัสที่ 3
m.011w0l,zh,君士坦提乌斯三世
m.011w0l,zh-Hant,君士坦提烏斯三世
m.011w1b,en,María Celeste Arrarás
m.011w1b,es,María Celeste Arrarás
m.011w1b,es-419,María Celeste Arrarás
m.011w1p,de,Josh Ryan Evans
m.011w1p,en,Josh Ryan Evans
m.011w1p,fi,Josh Ryan Evans
m.011w1p,it,Josh Ryan Evans
m.011w1p,sv,Josh Ryan Evans
m.011w1p,fa,جاش رایان اوانس
m.011w20,da,Bill Finger
m.011w20,de,Bill Finger
m.011w20,en,Bill Finger
m.011w20,es,Bill Finger
m.011w20,fi,Bill Finger
m.011w20,fil,Bill Finger
m.011w20,fr,Bill Finger
m.011w20,it,Bill Finger
m.011w20,no,Bill Finger
m.011w20,pl,Bill Finger
m.011w20,pt,Bill Finger
m.011w20,sk,Bill Finger
m.011w20,tr,Bill Finger
m.011w20,vi,Bill Finger
m.011w20,ru,Билл Фингер
m.011w20,uk,Білл Фінгер
m.011w20,iw,ביל פינגר
m.011w20,ar,بيل فينغر
m.011w20,hi,बिल फिंगर
m.011w20,th,บิล ฟิงเกอร์
m.011w20,ja,ビル・フィンガー
m.011w20,zh,比尔·芬格
m.011w20,zh-Hant,比爾·芬格
m.011w20,ko,빌 핑거
m.011w7m,de,J. M. Barrie
m.011w7m,en,J. M. Barrie
m.011w7m,et,J. M. Barrie
m.011w7m,fi,J. M. Barrie
m.011w7m,fr,J. M. Barrie
m.011w7m,it,J. M. Barrie
m.011w7m,ro,J. M. Barrie
m.011w7m,da,J.M. Barrie
m.011w7m,id,J.M. Barrie
m.011w7m,nl,J.M. Barrie
m.011w7m,no,J.M. Barrie
m.011w7m,pl,J.M. Barrie
m.011w7m,sv,J.M. Barrie
m.011w7m,ca,James Matthew Barrie
m.011w7m,cs,James Matthew Barrie
m.011w7m,es,James Matthew Barrie
m.011w7m,hr,James Matthew Barrie
m.011w7m,pt,James Matthew Barrie
m.011w7m,sk,James Matthew Barrie
m.011w7m,tr,James Matthew Barrie
m.011w7m,zh,J·M·巴里
m.011w7m,zh-Hant,J·M·巴里
m.011w7m,el,Τζέιμς Μάθιου Μπάρι
m.011w7m,sr,Џејмс Метју Бари
m.011w7m,uk,Джеймс Баррі
m.011w7m,bg,Джеймс Матю Бари
m.011w7m,ru,Джеймс Мэтью Барри
m.011w7m,iw,ג'יימס מתיו ברי
m.011w7m,ar,جيمس ماثيو باري
m.011w7m,fa,جیمز بری
m.011w7m,ja,ジェームス・マシュー・バリー
m.011w7m,ko,제임스 매슈 배리
m.011w_7,pt,Margarida dos Países Baixos
m.011w_7,es,Margarita de los Países Bajos
m.011w_7,it,Margherita dei Paesi Bassi
m.011w_7,no,Margriet Francisca av Nederland
m.011w_7,da,Margriet af Oranien-Nassau
m.011w_7,nl,Margriet der Nederlanden
m.011w_7,fr,Margriet des Pays-Bas
m.011w_7,de,Margriet von Oranien-Nassau
m.011w_7,pl,Margriet
m.011w_7,en,Princess Margriet of the Netherlands
m.011w_7,sv,Prinsessan Margriet av Nederländerna
m.011w_7,id,Putri Margriet dari Belanda
m.011w_7,ru,Маргарита Нидерландская
m.011xgp,lv,Maiks Dirnts
m.011xgp,nl,Michael Pritchard
m.011xgp,ca,Mike Dirnt
m.011xgp,cs,Mike Dirnt
m.011xgp,da,Mike Dirnt
m.011xgp,de,Mike Dirnt
m.011xgp,en,Mike Dirnt
m.011xgp,es,Mike Dirnt
m.011xgp,et,Mike Dirnt
m.011xgp,fi,Mike Dirnt
m.011xgp,fr,Mike Dirnt
m.011xgp,hr,Mike Dirnt
m.011xgp,hu,Mike Dirnt
m.011xgp,id,Mike Dirnt
m.011xgp,it,Mike Dirnt
m.011xgp,ms,Mike Dirnt
m.011xgp,no,Mike Dirnt
m.011xgp,pl,Mike Dirnt
m.011xgp,pt,Mike Dirnt
m.011xgp,ro,Mike Dirnt
m.011xgp,sk,Mike Dirnt
m.011xgp,sl,Mike Dirnt
m.011xgp,sv,Mike Dirnt
m.011xgp,tr,Mike Dirnt
m.011xgp,el,Μάικ Ντερντ
m.011xgp,uk,Майк Дернт
m.011xgp,bg,Майк Дърнт
m.011xgp,ru,Майк Дёрнт
m.011xgp,iw,מייק דירנט
m.011xgp,th,ไมค์ เดิร์นท์
m.011xgp,ja,マイク・ダーント
m.011xgp,zh,迈克·迪恩特
m.011xgp,zh-Hant,麥克·迪恩特
m.011xgp,ko,마이크 던트
m.011xjd,ca,Lon Chaney Jr.
m.011xjd,da,Lon Chaney Jr.
m.011xjd,es,Lon Chaney Jr.
m.011xjd,fr,Lon Chaney Jr.
m.011xjd,it,Lon Chaney Jr.
m.011xjd,pt,Lon Chaney Jr.
m.011xjd,nl,Lon Chaney jr.
m.011xjd,no,Lon Chaney jr.
m.011xjd,de,Lon Chaney junior
m.011xjd,et,Lon Chaney juunior
m.011xjd,ht,Lon Chaney
m.011xjd,en,"Lon Chaney, Jr."
m.011xjd,fi,"Lon Chaney, Jr."
m.011xjd,id,"Lon Chaney, Jr."
m.011xjd,pl,"Lon Chaney, Jr."
m.011xjd,ro,"Lon Chaney, Jr."
m.011xjd,sv,"Lon Chaney, Jr."
m.011xjd,ru,Лон Чейни
m.011xjd,fa,لان چینی جونیور
m.011xjd,ja,ロン・チェイニー・ジュニア
m.011xjd,zh-Hant,小朗·錢尼
m.011xjd,zh,小朗·钱尼
